id,title,content,candidate_entities,canonical_name,type,aliases,circle,weight,reviewer_notes
34,AI会让HR原地起飞吗？,"在AI时代，SSC是冲击最大、风险最高的HR职能之一，因为这个模块的本质就是处理标准化、高频、大批量的事务性工作，这正是AI和自动化的绝对优势区。人类员工的追求，应该维护这个模块的高效运转。因此，他们需要管两头：一头是模型的搭建；另一头是处理例外、应急事项或AI无法处理的员工情绪。
但值得玩味的是，如果按照这种方式运作SSC，人类员工在建好模型之后，就只能成为AI的助理，价值被大大降低，SSC的从业者们也会失去了光明的前途。其实，过去的SSC也被数字化工具冲击，只不过，AI的强大让这种冲击的程度呈指数级增长。
破解之道还是“升维”，SSC要从过去单纯的“运行流程”，走向“数据运营”“产品运营”“解决方案”“数据规划”等高价值工作。他们要基于战略、业务、文化等背景，规划出人力资源管理职能的数据结构，推动数据沉淀，执行数据清洗，为各个HR模块的运作提供基础弹药，也要亲自下场做交付产品或解决方案。我甚至认为，在AI时代，一个好的SSC的重要性可以比肩OD。
01
HRM基本流程运行——无人工厂
对于这类标准化工作，数字化工具已经大量进行了替代，加上AI的介入，几乎完全可以脱离HR的干预。换言",,,,,,,
199,5王思聪、王健林父子，被逼到崩溃边缘,5王思聪、王健林父子，被逼到崩溃边缘,,,,,,,
222,诚征英才,诚征英才,,,,,,,
236,盯盘,盯盘,,,,,,,
108,午评：创业板指探底回升涨0.21%，电力、半导体板块集体走强,午评：创业板指探底回升涨0.21%，电力、半导体板块集体走强,,,,,,,
104,品牌主场,品牌主场,,,,,,,
18,"""新疆奶王""的困局：奶价跌了，牛卖了，疆外市场也在缩水","2026年一季报，天润乳业可以稍稍喘口气。净利同比扭亏，奶价下行带来的震荡慢慢放缓，改善利润的基本面初见成效。
但这丝喘息之机，很难掩盖过去数年里那场代价不菲的扩张试验。
2014年，天润乳业把“重点拓展疆外市场”写进年报，被视为最有可能走出新疆、走向全国的区域乳企。
那么，一家全国性乳企需要具备什么？
前提条件是，充足的奶源，稳定的渠道，以及深入人心的品牌认知。
过去十多年里，天润乳业每一个动作都在朝着这个标准答案去，但从后续财报数据来看，随之而来的连锁反应不断带来新的问题和阵痛。
这一课，天润乳业上了十余年，成本仍在持续累积。
01.两度试水，两种打法
在区域乳企出疆的案例中，天润乳业是比较典型的那个：有新疆奶源的地域禀赋，又处于远离东部市场的最西部。
这家企业前身是新疆天宏纸业股份有限公司，2013年转型为乳制品加工企业，并借壳上市，由新疆生产建设兵团农十二师国有资产经营有限公司控股。
过去十余年，天润乳业在“让好奶走出新疆”这件事上，有过两次尝试。
2015-2017年，是天润乳业出疆的第一次探索。彼时，其主打产品爱克林浓缩系列酸奶，创造了新疆酸奶单品销售记录。这款酸奶并没有很",,,,,,,
184,空壳子公司扎堆+财务数据疑修饰，北方实验IPO遇核心争议,空壳子公司扎堆+财务数据疑修饰，北方实验IPO遇核心争议,,,,,,,
155,一张合影疑似拍出豪门大战：洁丽雅藏了多少秘密？,一张合影疑似拍出豪门大战：洁丽雅藏了多少秘密？,,,,,,,
150,“父母状告女儿，姐弟互相罢免”，17万股东“付费吃瓜”光伏豪门内斗,“父母状告女儿，姐弟互相罢免”，17万股东“付费吃瓜”光伏豪门内斗,,,,,,,
149,银行财眼｜广东华润银行深圳四海社区支行被罚款1万元 因管理不善导致金融许可证遗失,银行财眼｜广东华润银行深圳四海社区支行被罚款1万元 因管理不善导致金融许可证遗失,,,,,,,
174,三年营收翻4倍，现金流却连负两年，绿控传动的“纸面富贵”藏不住了,三年营收翻4倍，现金流却连负两年，绿控传动的“纸面富贵”藏不住了,,,,,,,
124,越野跑赛事井喷、九成亏损，业内人士：你只要是注册一个公司，就可以办赛05-28 01:040评,越野跑赛事井喷、九成亏损，业内人士：你只要是注册一个公司，就可以办赛05-28 01:040评,,,,,,,
204,10实控人增持近50万股，闻泰科技结束长达11天的连续跌停,10实控人增持近50万股，闻泰科技结束长达11天的连续跌停,,,,,,,
168,A股三大指数开盘集体下跌，沪指跌0.33%,A股三大指数开盘集体下跌，沪指跌0.33%,,,,,,,
140,维也纳酒店毛巾擦完马桶擦杯子、全季酒店用客人牙刷洗杯子……官方通报05-26 11:110评,维也纳酒店毛巾擦完马桶擦杯子、全季酒店用客人牙刷洗杯子……官方通报05-26 11:110评,,,,,,,
265,【03-09】一图读懂 | 政府工作报告能源看点,【03-09】一图读懂 | 政府工作报告能源看点,,,,,,,
214,2025年两会财经报道,2025年两会财经报道,,,,,,,
35,员工最需要的领导力，90%的老板都给错了,"企业在领导力方面的投入前所未有地高，但员工对领导者的信任却比以往任何时候都低。全球范围内，员工和管理者的敬业度得分不断下降，职业倦怠现象愈发严重，许多领导力培训项目虽构建了令人印象深刻的框架，却收效甚微。
通常的诊断结果是领导者需要改进，要更加真诚、更具同理心、更能推动变革。但如果这个诊断是错误的呢？如果领导力的失败并非因为领导者缺乏正确的风格，而是因为他们误解了下属对他们的需求呢？
在各个行业，领导者都被鼓励培养一种一致的风格，即赋予下属权力、激励他们并传达目标。这些建议并非毫无道理。但它们基于一个很少被质疑的假设：有效的领导力在各种情况下大致相同。
然而在实践中，并非如此。
在不确定时刻放权的领导者，可能引发焦虑而非投入。当下属渴望明确方向时强调同理心的领导者，或许能让他们暂时感觉良好，但最终会使他们失去方向。拥有引人瞩目的愿景但奖励分配不公的领导者，很快就会失去信任。在上述每种情况下，领导者或许都在按教科书的建议行事，但依然失败了。
问题不在于努力程度或意图，而在于误判。领导力被视为领导者个人的特质，而非一种由下属在特定时刻的需求所塑造的关系。这种视角的转变改变了一切。
追随背后",,,,,,,
51,收盘丨沪指跌1.25%，白酒板块逆市走强,"市场热点较为杂乱，全市场近4500只个股下跌。
5月27日，四大股指收盘涨跌不一，沪指跌1.25%，深成指跌0.88%，创业板指涨0.07%，科创综指跌2.53%。

盘面上，人形机器人、超硬材料、黄金、存储器、工业金属、商业航天概念股回调；白酒、电力、煤炭板块走强。
具体来看，白酒概念股集体反弹。水井坊涨停，酒鬼酒、今世缘等涨超5%。

有色金属板块走低，黄金股跌幅明显，四川黄金跌超8%，西部黄金跌超6%。

沪深两市成交额3.24万亿，较上一个交易日缩量51亿。盘面上，市场热点较为杂乱，全市场近4500只个股下跌。",,,,,,,
120,洪灏：当前AI泡沫与2000年互联网泡沫相似，泡沫并不可怕05-28 07:120评,洪灏：当前AI泡沫与2000年互联网泡沫相似，泡沫并不可怕05-28 07:120评,,,,,,,
203,910倍大牛股，突然跌停！热门赛道，集体下跌！发生了什么？,910倍大牛股，突然跌停！热门赛道，集体下跌！发生了什么？,,,,,,,
131,摩根大通：市场高估了央行加息风险，低波动股票或受益05-26 22:420评,摩根大通：市场高估了央行加息风险，低波动股票或受益05-26 22:420评,,,,,,,
172,昨夜，美股续创新高,昨夜，美股续创新高,,,,,,,
162,光大永明人寿巨亏之后迎来新掌门，精算老将张晨松能否打赢“翻身仗”,光大永明人寿巨亏之后迎来新掌门，精算老将张晨松能否打赢“翻身仗”,,,,,,,
146,近10%小股东说不！杭州银行高管薪酬方案引争议,近10%小股东说不！杭州银行高管薪酬方案引争议,,,,,,,
123,社媒帖子点燃欧洲半导体妖股，晶圆厂股票突遭资金疯抢05-28 02:110评,社媒帖子点燃欧洲半导体妖股，晶圆厂股票突遭资金疯抢05-28 02:110评,,,,,,,
125,车市一线调查：燃油车集体降价，“几年前落地17万的车，现在裸车只要9万元”05-28 00:350评,车市一线调查：燃油车集体降价，“几年前落地17万的车，现在裸车只要9万元”05-28 00:350评,,,,,,,
169,单日6只大规模基金成立，主动权益基金四大指标，超去年全年,单日6只大规模基金成立，主动权益基金四大指标，超去年全年,,,,,,,
198,4济南和青岛山姆的熟食、饮料被偷吃偷喝？网友：像在吃自助餐！两店开业不到一周，客服：最近出现好多这种情况，将调查处理,4济南和青岛山姆的熟食、饮料被偷吃偷喝？网友：像在吃自助餐！两店开业不到一周，客服：最近出现好多这种情况，将调查处理,,,,,,,
151,又一款国民饮料，卖不动了,又一款国民饮料，卖不动了,,,,,,,
248,2.59亿千瓦！南方电网电力负荷创新高,2.59亿千瓦！南方电网电力负荷创新高,,,,,,,
206,中国人民保险集团发布2024年中期业绩,中国人民保险集团发布2024年中期业绩,,,,,,,
126,中东供应受阻推高国际铝价，美国太阳能行业或再遭成本冲击05-28 00:030评,中东供应受阻推高国际铝价，美国太阳能行业或再遭成本冲击05-28 00:030评,,,,,,,
220,凤凰新媒体介绍,凤凰新媒体介绍,,,,,,,
179,超纯材料“带病”闯关？董秘与审计机构关联引关注，业绩增长伴多重争议,超纯材料“带病”闯关？董秘与审计机构关联引关注，业绩增长伴多重争议,,,,,,,
230,用户反馈,用户反馈,,,,,,,
237,VIP,VIP,,,,,,,
73,首页,首页,,,,,,,
231,网站地图,网站地图,,,,,,,
263,【03-10】一图速览！“十五五”109项重大工程项目,【03-10】一图速览！“十五五”109项重大工程项目,,,,,,,
161,国投瑞银及基金经理施成被起诉，涉金融委托理财合同纠纷,国投瑞银及基金经理施成被起诉，涉金融委托理财合同纠纷,,,,,,,
173,万亿风口下的冷静玩家：深演智能登陆港股，5479倍超购背后，市场在抢筹什么？,万亿风口下的冷静玩家：深演智能登陆港股，5479倍超购背后，市场在抢筹什么？,,,,,,,
53,5年增长33%，上海服务业增加值2030年要达到6万亿,"服务业对2025年上海经济增长贡献率超80%
上海确定了经济增长主导引擎的“十五五”增长目标：到2030年，上海服务业增加值达6万亿元左右。
这也就意味着，“十五五”时期，上海服务业增加值要在2025年约4.5万亿元的基础上，增长1/3。
5月27日，上海市服务业大会召开，大会上公布了《上海市服务业发展“十五五”规划》，同时解读《上海市推进服务业扩能提质的实施意见》（下称《实施意见》），部署下阶段重点工作。
服务业的经济增长贡献率超80%
服务业是上海经济增长的主导引擎。2025年，上海服务业增加值规模达44958.70亿元，居全国城市首位，占全市GDP（56708.71亿元）比重达79.3%，对经济增长贡献率超80%。
从全球城市来看，上海服务经济规模也位列全球城市前列，金融市场成交额超4000万亿元，服务贸易和数字贸易规模屡创新高，集装箱吞吐量连续16年世界第一，每万人高价值发明专利提高到65件。服务业成为城市核心功能的关键支撑。
不仅如此，服务业也是新质生产力培育的重要领域、扩大新型消费的主要阵地。
统计公报显示，2025年，上海战略性新兴产业增加值14342.35亿元，占地区生",,,,,,,
115,凤凰鉴保官 | “好医保”评测04-29 22:060评,凤凰鉴保官 | “好医保”评测04-29 22:060评,,,,,,,
127,“2000万”人口城市，能否带动大西北？05-27 22:580评,“2000万”人口城市，能否带动大西北？05-27 22:580评,,,,,,,
141,风暴眼丨中国版“绝命毒师”伏法！揭秘三体原CEO许垚投毒轨迹05-26 10:390评,风暴眼丨中国版“绝命毒师”伏法！揭秘三体原CEO许垚投毒轨迹05-26 10:390评,,,,,,,
128,今夜大变局，全球“大动脉”突传重磅，两类资产直线跳水05-27 22:480评,今夜大变局，全球“大动脉”突传重磅，两类资产直线跳水05-27 22:480评,,,,,,,
94,酒业,酒业,,,,,,,
258,【05-25】中国电器工业协会继电保护及自动化设备分会九届二次理事会在珠海顺利召开,【05-25】中国电器工业协会继电保护及自动化设备分会九届二次理事会在珠海顺利召开,,,,,,,
196,2华为郑俊：中国模型加中国算力已经居于世界领先水平,2华为郑俊：中国模型加中国算力已经居于世界领先水平,,,,,,,
246,我国首部天然气水合物领域国家标准发布,我国首部天然气水合物领域国家标准发布,,,,,,,
112,11：27，A股异动拉升,11：27，A股异动拉升,,,,,,,
197,3中国版“绝命毒师”伏法！揭秘三体原CEO许垚投毒轨迹,3中国版“绝命毒师”伏法！揭秘三体原CEO许垚投毒轨迹,,,,,,,
160,重亏近50%遭解聘？基金经理将华宝基金告上法庭,重亏近50%遭解聘？基金经理将华宝基金告上法庭,,,,,,,
147,银行财眼｜十万亿中信银行新行长落定，“老将”吕天贵回归,银行财眼｜十万亿中信银行新行长落定，“老将”吕天贵回归,,,,,,,
226,京ICP证030609号,京ICP证030609号,,,,,,,
175,对赌压顶、现金告急：海纳医药的港股IPO生死局,对赌压顶、现金告急：海纳医药的港股IPO生死局,,,,,,,
178,深陷“高利贷”争议、背负对赌重压：研趣科技闯关港股,深陷“高利贷”争议、背负对赌重压：研趣科技闯关港股,,,,,,,
132,闻泰刚开始自救，大股东股份就被冻结了05-26 15:220评,闻泰刚开始自救，大股东股份就被冻结了05-26 15:220评,,,,,,,
216,中国央行,中国央行,,,,,,,
71,收盘丨创业板指探底回升涨0.54% 全市场超4000只个股下跌,"市场热点较为杂乱，全市场超4000只个股下跌。
5月26日，四大股指收盘涨跌不一，沪指跌0.17%，深成指涨0.12%，创业板指涨0.54%，科创综指跌1.42%。

盘面上，半导体、算力硬件产业链全线下挫，光刻机、CPO、存储器方向领跌。商业航天、特高压、AI应用、光伏题材跌幅靠前。有色金属、化工、券商板块走强，PCB、宇树机器人概念股活跃。
具体来看，有色金属板块涨幅明显，中国铝业、招金黄金等多股涨停。

下跌方面，光通信概念股跌幅巨大，平治信息跌13.17%，炬光科技、光迅科技等多股跌超7%。

沪深两市成交额3.24万亿，较上一个交易日放量380亿。盘面上，市场热点较为杂乱，全市场超4000只个股下跌。",,,,,,,
62,三星电子薪资协议获工会成员73.7%投票赞成，内部分歧仍需弥合,"该投票率创下三星创办以来类似工会投票的新高，但后续在内部奖金分配不均的问题、股东团体利益的协调上仍有分歧需要弥合。

5月27日上午，三星电子工会表示其成员已批准薪资协议，73.7%投票赞成。27日，截至韩国当地时间约9点35分，三星电子涨6.77%至319250韩元/股。
对外经济贸易大学朝鲜半岛问题研究中心兼职研究员权小星对第一财经记者分析说，该投票率创下三星创办以来类似工会投票的新高，但后续在内部奖金分配不均的问题、股东团体利益的协调上仍然有分歧需要弥合。
本次组织罢工及谈判的“超企业工会”是三星电子最大工会，成员约7万人，其中约90%为半导体（DS）部门员工。据薪资协议，DS部门旗下存储芯片事业部的员工2026年度有望最高获得约6亿韩元的绩效奖金。
权小星认为，尽管这次薪资协议获得工会的投票通过，但是三星电子内部奖金分配不均已导致非存储业务部门及公共事业部门取消各类会议，晶圆代工、测试封装板块怠工现象蔓延。而这两大环节正是高带宽内存（HBM）后端封装与检测的核心工序。封装测试一旦受阻，将冲击三星为英伟达新一代AI加速器供货的HBM4产能。
在股东层面，代表三星电子部分少数股东利",,,,,,,
102,银行财眼,银行财眼,,,,,,,
219,研究院,研究院,,,,,,,
75,视频,视频,,,,,,,
267,【10-24】党的二十届四中全会公报一图速览,【10-24】党的二十届四中全会公报一图速览,,,,,,,
136,三体宇宙发声明回应“原CEO许垚被执行死刑”05-26 14:150评,三体宇宙发声明回应“原CEO许垚被执行死刑”05-26 14:150评,,,,,,,
241,友情链接,友情链接,,,,,,,
234,电报,电报,,,,,,,
92,公益,公益,,,,,,,
242,沪ICP备14040942号-9,沪ICP备14040942号-9,,,,,,,
212,2025长白山高峰论坛,2025长白山高峰论坛,,,,,,,
209,all_cj@ifeng.com,all_cj@ifeng.com,,,,,,,
228,网站声明,网站声明,,,,,,,
186,邹佳铭北京和昶律师事务所主任,邹佳铭北京和昶律师事务所主任,,,,,,,
238,FM,FM,,,,,,,
191,《封面》对话林长波,《封面》对话林长波,,,,,,,
167,段永平举牌，泡泡玛特股价大涨,段永平举牌，泡泡玛特股价大涨,,,,,,,
192,.,.,,,,,,,
240,下载,下载,,,,,,,
88,佛教,佛教,,,,,,,
93,教育,教育,,,,,,,
74,资讯,资讯,,,,,,,
114,欧莱雅马晓宇的领导力“美学”：先修己，再度人|《封面》对话05-19 17:530评,欧莱雅马晓宇的领导力“美学”：先修己，再度人|《封面》对话05-19 17:530评,,,,,,,
90,数码,数码,,,,,,,
91,健康,健康,,,,,,,
80,体育,体育,,,,,,,
235,话题,话题,,,,,,,
221,投资者关系 Investor Relations,投资者关系 Investor Relations,,,,,,,
79,娱乐,娱乐,,,,,,,
101,封面,封面,,,,,,,
229,联系方式,联系方式,,,,,,,
233,首页,首页,,,,,,,
99,中国深度财经,中国深度财经,,,,,,,
87,旅游,旅游,,,,,,,
244,沪金信备 [2021] 2号,沪金信备 [2021] 2号,,,,,,,
84,科技,科技,,,,,,,
81,时尚,时尚,,,,,,,
205,2024新经济科创论坛,2024新经济科创论坛,,,,,,,
77,凤凰卫视,凤凰卫视,,,,,,,
54,下月将迎来80岁生日，特朗普称体检结果“完美”,"“各项检查结果都‘完美’。”特朗普写道。
美国总统特朗普于当地时间周二（26日）表示，他一年一度的体检进行得“非常完美”。
“各项检查结果都‘完美’。”特朗普在从首都华盛顿附近的里德军事医院乘车返回白宫途中，在社交平台上发帖写道。
随后，白宫发布了一张特朗普的照片，并配文：“健康状况‘完美’！”
这是特朗普去年重返白宫以来接受的第三次体检，此前其手部出现瘀青等情况曾引发外界对其健康状况的猜测。
将迎来80岁生日
曾在美国前总统奥巴马、小布什和克林顿任内担任白宫医生的库尔曼（Jeffrey Kuhlman）博士表示，对于像特朗普这样高龄的总统而言，一次全面的体检通常应包含心脏检查、常见癌症筛查以及认知能力评估，此外还有身高、体重和血压等基础项目的检测。
白宫尚未披露此次就医的具体内容。
6月14日特朗普将迎来80岁生日。“我感觉自己和50年前没什么两样,我不是老年人。我比老年人年轻得多。”特朗普本月初在白宫的一次活动中表示，尽管他酷爱快餐、牛排和健怡可乐，但他依然保持着“高能量”状态。他还补充说：“也许垃圾食品其实是有益的。”
据官方记录显示，特朗普身高6英尺3英寸（约合191厘米），在",,,,,,,
225,意见反馈,意见反馈,,,,,,,
78,财经,财经,,,,,,,
86,文化,文化,,,,,,,
185,查看更多,查看更多,,,,,,,
95,美食,美食,,,,,,,
210,http://weibo.com/financeifeng/,http://weibo.com/financeifeng/,,,,,,,
188,畅游中国：沈阳，一座用烟火气和历史黄瓦写就的“幸福之城”,畅游中国：沈阳，一座用烟火气和历史黄瓦写就的“幸福之城”,,,,,,,
193,《前行者》,《前行者》,,,,,,,
42,职场中最大的恶，是用顺从掩盖恶意,"前两天，我看了一个孔子杀少正卯的故事，颇有些感触。
孔子在52岁那年，当上了鲁国的大司寇，还代理宰相。
上任七天，就把鲁国大夫少正卯给杀了。
学生子贡不理解，问他：“少正卯是鲁国的大名人，您杀了他，不怕被人说是公报私仇吗？”
孔子说，世上有五类人该杀，盗贼都不在此列。这五类人是：心达而险的、行僻而坚的、言伪而辩的、记丑而博的、顺非而泽的。少正卯兼而有之，所以当杀。
在职场上，这5类人也是很危险的，尤其是最后一类人，在职场中非常普遍，但又极其隐蔽，极具破坏力，这就是“顺非而泽”。
我始终觉得，职场中最大的恶意，就是用顺从掩盖恶意。
今天，我们一起聊聊这个话题。
01
职场中最大的恶，是用顺从掩盖恶意
什么是顺非而泽？顺非，是顺应别人的错误，而则，是润色别人的错误。
他们之所以会这样做，要么是为了讨好他人，要么是害怕得罪人，最终却让错误不断扩大，给团队带来严重的损失。
职场中总是有一批干部或员工，他总是顺从他的团队和上级的错误。
当老板定了一个错误的战略时，他明明知道是错误的，但他不敢讲，他怕得罪老板，他怕老板不开心影响他的仕途，影响他的加薪。
但他从来不思考，这个战略能不能让公司良性和可",,,,,,,
89,国学,国学,,,,,,,
143,更多,更多,,,,,,,
232,帮助,帮助,,,,,,,
227,关于我们,关于我们,,,,,,,
100,上市公司研究院,上市公司研究院,,,,,,,
